entity name,remitter_volume,remitter_value,beneficiary_volume,beneficiary_value,avg_remitter_ticket,avg_beneficiary_ticket,total_volume,avg_ticket,bank_segment
mvishveshvaraya coop,0.0113,13.44269121,0.01322,16.40925763,1189.6186911504426,1241.244903933434,0.02452,1215.4317975419383,Corporate Bank
mysore zilla mahila sahakara bank niyamitha mysore,0.0,0.0,7e-05,0.0554,,791.4285714285714,7e-05,,Niche / Regional Bank
nabagram peoples cooperative credit bank,0.0,0.0,0.00093,0.6514322,,700.4647311827957,0.00093,,Niche / Regional Bank
nadapuram coop urban,0.0,0.0,0.00187,0.6783474,,362.75262032085567,0.00187,,Niche / Regional Bank
nagaland rural,0.0,0.0,5e-05,0.0852,,1703.9999999999998,5e-05,,Niche / Regional Bank
nagar sahakari bank ltd maharajganj,0.00093,2.295733365,0.00089,1.32328915,2468.5305,1486.8417415730337,0.00182,1977.6861207865168,Niche / Regional Bank
nagar sahkari bank,0.0,0.0,0.00106,1.0524398,,992.8677358490565,0.00106,,Niche / Regional Bank
nagar vikas sahkari bank ltd hardoi,0.00099,0.646612126,0.00127,0.8147247,653.1435616161616,641.5155118110235,0.00226,647.3295367135926,Niche / Regional Bank
nagarik sahakari bank maryadit jagdalpur,0.0,0.0,7e-05,0.0345892,,494.1314285714286,7e-05,,Niche / Regional Bank
nagarik sahakari bank maryadit vidisha,3.84903,70.34642036,2.05309,55.147310276,18.276402200034813,26.860639463442908,5.90212,22.56852083173886,Universal Bank
nagarik samabay bank,0.01183,4.50256152,0.02707,9.90783035,380.605369399831,366.00777059475433,0.038900000000000004,373.3065699972926,Niche / Regional Bank
nagaur urban cooperative bank,19.91747,239.846207195,11.70727,231.61964911500002,12.042001679681205,19.784257911109936,31.624740000000003,15.91312979539557,Universal Bank
nagina urban cooperative bank,0.0,0.0,5e-05,0.0321915,,643.8299999999999,5e-05,,Niche / Regional Bank
nagnath urban cooperative bank ltdhingoli,0.0,0.0,0.00322,0.9279919,,288.19624223602483,0.00322,,Niche / Regional Bank
nagpur dist cent coop bank,0.0,0.0,0.00184,1.284187411,,697.9279407608695,0.00184,,Niche / Regional Bank
nagpur nagrik sahakari bank,0.32602,166.4838506,0.45859,182.6816076,510.6553297343722,398.354974159925,0.78461,454.5051519471486,Universal Bank
nagrik sahakari,0.00867,10.27917867,0.027389999999999998,22.32400818,1185.6030761245675,815.0422847754655,0.036059999999999995,1000.3226804500165,Niche / Regional Bank
nagrik sahakari bank ltd babra,7e-05,0.063135,0.00017,0.0676375,901.9285714285714,397.86764705882354,0.00024,649.8981092436975,Niche / Regional Bank
nagrik sahakari bank maryadit shivpuri,0.0,0.0,1e-05,0.29,,28999.999999999996,1e-05,,Niche / Regional Bank
nagrik sahakari bank maryaditdurg,0.0,0.0,0.00306,1.4368769,,469.56761437908494,0.00306,,Niche / Regional Bank
nagrik sahakari maryadit gwalior,11.14335,173.646706782,5.7401,156.590018192,15.582989566153804,27.280015712618248,16.88345,21.431502639386025,Universal Bank
nainital bank,0.2372,209.3588002,0.35773,269.8647598,882.6256332209106,754.3811248707126,0.59493,818.5033790458116,Universal Bank
nainital district cooperative bank,0.0143,23.22244428,0.02191,16.50092092,1623.9471524475525,753.1228169785486,0.03621,1188.5349847130506,Universal Bank
nalbari urban cooperative bank,0.0,0.0,0.00156,0.7755036,,497.11769230769227,0.00156,,Niche / Regional Bank
nandani sahakari bank ltd nandani,14.91673,218.832410414,7.34483,189.270746139,14.670266902598627,25.769248047810503,22.26156,20.219757475204567,Universal Bank
nandurbar merchants co op bank ltdnandurbar,0.9390499999999999,17.465891204000002,0.89998,44.580692244999995,18.599532723497155,49.53520327673948,1.83903,34.06736800011832,Universal Bank
narayanaguru urban cooperative bank,0.0,0.0,0.00013,0.064055,,492.7307692307693,0.00013,,Niche / Regional Bank
nashik zilha sarkari and parishad karmachari,0.00408,3.9724599,0.00049,0.7659268,973.6421323529411,1563.115918367347,0.00457,1268.379025360144,Niche / Regional Bank
nasik distind mercantile coop,0.0008,1.063013569,0.00602,1.353288561,1328.76696125,224.7987642857143,0.0068200000000000005,776.7828627678571,Niche / Regional Bank
nasik road deolali vyapari sahkari,0.0673,31.8497468,0.1149,38.39084502,473.250323922734,334.1239775456919,0.1822,403.687150734213,Universal Bank
nasik zila mahila sahakari bank,0.00434,3.44890904,0.02038,5.1197303,794.6795023041475,251.21345927379784,0.02472,522.9464807889726,Niche / Regional Bank
nasik zilha mahila vikas sahkari,0.00226,0.805799889,0.00922,2.820663814,356.54862345132744,305.9288301518438,0.01148,331.2387268015856,Niche / Regional Bank
navabharat cooperative urban bank,0.0,0.0,0.0001,0.1517434,,1517.434,0.0001,,Niche / Regional Bank
navanagara urban coop bank,0.00245,2.668016268,0.00372,5.5923002,1088.9862318367348,1503.3065053763441,0.00617,1296.1463686065395,Niche / Regional Bank
navanagara urban cooperative bank,5.78665,98.466082769,3.11721,105.60814246300001,17.01607713772217,33.87905930720099,8.90386,25.44756822246158,Universal Bank
navapur mercantile cooperative bank,0.00026,0.390252487,9e-05,0.01634,1500.971103846154,181.55555555555554,0.00035,841.2633297008547,Niche / Regional Bank
navi mumbai cooperative bank,20.05124,303.70723474,9.010580000000001,267.81195519,15.146556259862232,29.721944113475487,29.06182,22.43425018666886,Universal Bank
navsarjan industrial co operative bank,2.79283,39.95776436,1.18022,30.562866905,14.307266951443518,25.895906614868412,3.9730499999999997,20.101586783155966,Universal Bank
navsarjan industrial coop bank,0.00728,4.11911087,0.00725,3.887474557,565.8119326923077,536.2033871724137,0.014530000000000001,551.0076599323606,Niche / Regional Bank
nedumangad cooperative urban bank,0.0,0.0,7e-05,0.0416379,,594.8271428571429,7e-05,,Niche / Regional Bank
new india coopbank,23.98985,443.25190792,8.58203,400.20000266,18.476643577179516,46.63232389772583,32.57188,32.55448373745267,Universal Bank
neyyattinkara coop urban bank,0.0,0.0,3e-05,0.02685,,894.9999999999999,3e-05,,Niche / Regional Bank
nidhi co operative bank ltd nid,0.1535,2.7173197,0.14788,8.6092761,17.702408469055374,58.217988233703004,0.30138,37.96019835137919,Retail Bank
nidhi cooperative bank,0.03315,13.90403011,0.0514,19.24135735,419.4277559577678,374.3454737354086,0.08455,396.88661484658815,Universal Bank
nileshwar cooperative urban bank ltd nib,0.33347,5.1860781,0.18067,6.557367,15.551858038204335,36.29471965461892,0.51414,25.92328884641163,Retail Bank
nilgiris district central,29.94723,338.585985792,15.04822,338.474205671,11.3060869333157,22.492640702421948,44.995450000000005,16.899363817868824,Universal Bank
nilkanth urban coop bank,0.05009,33.73849343,0.05791,35.87186015,673.5574651627071,619.4415498186842,0.10800000000000001,646.4995074906956,Universal Bank
niphad urban coop bank ltd niphad,0.00133,3.010495531,0.00338,1.5764912,2263.53047443609,466.4175147928994,0.004710000000000001,1364.9739946144948,Niche / Regional Bank
nirmal urban coop bank,0.00782,13.01104248,0.02837,19.86313125,1663.8161739130435,700.1456203736341,0.03619,1181.9808971433388,Corporate Bank
nishigandha sahakri bank ltd pandharpur,0.00048,0.818767107,0.00099,0.9859275,1705.76480625,995.8863636363636,0.00147,1350.8255849431819,Niche / Regional Bank
nkgsb,465.39749,5500.5265737,161.27815999999999,4559.6985527,11.818986332951646,28.272262981546913,626.67565,20.045624657249277,Universal Bank
nkgsb coop bank,0.53388,247.63716,0.63592,317.214207,463.844234659474,498.82722197760717,1.1698,481.3357283185406,Universal Bank
noble cooperative bank,0.00739,4.477522079,0.01223,6.268887995,605.8893205683356,512.5828286999183,0.01962,559.2360746341269,Niche / Regional Bank
north east small finance,791.43832,11366.75232967,502.76837,10569.96351182,14.362145529761563,21.023525230554977,1294.20669,17.69283538015827,Universal Bank
northern railway multi state primary coop,0.00071,3.082914114,0.00179,2.619900069,4342.132554929577,1463.631323463687,0.0025,2902.881939196632,Niche / Regional Bank
northern railway primary,2.9509,46.116072747,0.71034,31.227649975,15.627799229726524,43.96155358701467,3.66124,29.7946764083706,Universal Bank
nsdl,3282.54915,13521.1623616,4541.09572,35842.406001,4.119104313061086,7.892898148599255,7823.64487,6.0060012308301705,Universal Bank
nsdl payments,1177.48246,6003.1045077,567.55368,6069.847444,5.09825386927632,10.694754800990808,1745.03614,7.896504335133564,Universal Bank
nutan nagarik sahakari,0.43108,316.1134455,0.38472,273.9780631,733.3057564721165,712.1492594614265,0.8158000000000001,722.7275079667716,Universal Bank
nutan nagarik sahakari bank,46.23798,785.832146606,20.89431,845.791852709,16.995382294079455,40.4795302026724,67.13229,28.737456248375928,Universal Bank
nyayamitra sahakari bank niyamita,0.88766,20.16923017,0.34337,22.490399901,22.72179682536106,65.49902408771878,1.23103,44.110410456539924,Universal Bank
obopay mobile technology india pvt,7.05117,102.148161792,0.1495,4.416445747,14.486696788192598,29.54144312374582,7.20067,22.01406995596921,Universal Bank
odisha gramya,0.02723,28.26444029,0.09066,51.8111256,1037.9889933896438,571.4882594308405,0.11789000000000001,804.7386264102422,Universal Bank
om datta chaitanya sahakri bank ltd wai,0.00037,0.719407391,0.00056,0.2595496,1944.3443,463.4814285714286,0.0009299999999999999,1203.9128642857142,Niche / Regional Bank
omerga janata sahakari bank ltd omerga,0.00025,0.5948748,0.00094,0.8310266,2379.4992,884.0708510638298,0.00119,1631.785025531915,Niche / Regional Bank
omprakash deora peoples co operative bank,0.06175,78.63117737,0.08074,63.80221938,1273.3793906072874,790.2182236809512,0.14249,1031.7988071441193,Universal Bank
omprakash deora peoples co operative bank ltd hingoli,3.17604,54.982982607,2.68321,82.485742034,17.311804198624703,30.741441047849406,5.859249999999999,24.026622623237053,Universal Bank
one mobikwik systems,1856.79329,14917.287897,8306.17171,38374.17683,8.033897998952808,4.619959491542945,10162.965,6.326928745247876,Universal Bank
osmanabad jan sahakari,0.0,0.0,0.06111,32.02331851,,524.0274670266733,0.06111,,Niche / Regional Bank
osmanabad janata sahakari bank,0.0,0.0,0.00328,1.3174147,,401.6508231707317,0.00328,,Niche / Regional Bank
padmavathi cooperative urban,0.10081000000000001,2.8786677000000003,0.053239999999999996,3.0646702,28.5553784346791,57.56330202854997,0.15405000000000002,43.059340231614534,Retail Bank
padra nagar nagrik sahakari bank ltd padra,0.00119,1.2569134,0.00141,0.7926015,1056.2297478991595,562.1287234042553,0.0026,809.1792356517074,Niche / Regional Bank
palamoor coop urban bank,0.00063,0.487738,0.00031,0.248399,774.1873015873016,801.2870967741936,0.0009400000000000001,787.7371991807477,Niche / Regional Bank
pali urban,8.57903,168.775777018,5.40944,172.222442819,19.673060592864232,31.837388494742527,13.98847,25.75522454380338,Universal Bank
pali urban cooperative bank,18.2016,278.58657476,12.4026,252.26427245,15.305609109089312,20.33962817876897,30.6042,17.82261864392914,Universal Bank
palus sahakari bank,30.11493,464.35398775,16.03252,471.80471549,15.419394557782468,29.427982344010793,46.147450000000006,22.42368845089663,Universal Bank
panchsheel mercoop,0.08314,92.74615023,0.05951,48.88111943,1115.5418598749097,821.3933696857671,0.14265,968.4676147803384,Universal Bank
pandharpur merchants co operative bank,0.00485,3.720605309,0.01108,4.15914163,767.135115257732,375.3737933212996,0.01593,571.2544542895158,Niche / Regional Bank
papanasam urban bank,0.0,0.0,0.00015,0.0241331,,160.88733333333334,0.00015,,Niche / Regional Bank
parashwanath coop,0.00315,1.59281677,0.00601,2.815496059,505.65611746031743,468.4685622296173,0.00916,487.06233984496737,Niche / Regional Bank
paraspar sahakari,0.01229,5.086088584,0.00552,1.614400584,413.83959186330344,292.46387391304347,0.01781,353.15173288817346,Niche / Regional Bank
parner taluka sainik sahakari bank ltd parner,0.00102,0.6814675,0.00105,0.7617651,668.1053921568626,725.4905714285715,0.00207,696.7979817927171,Niche / Regional Bank
parshwanath coop bank,0.0,0.0,0.02975,10.60970483,,356.6287337815126,0.02975,,Niche / Regional Bank
paschim banga gramin,116.30894,1528.29616525,69.94464,1765.3680228,13.13997157269252,25.239504024897403,186.25358,19.18973779879496,Universal Bank
patan cooperative bank,0.01593,5.80348219,0.02287,10.05323426,364.31149968612687,439.58173414954086,0.0388,401.94661691783386,Retail Bank
patan urban coop bank,0.00257,3.565836132,0.0061,3.7597462,1387.4848762645915,616.3518360655737,0.00867,1001.9183561650826,Niche / Regional Bank
paul merchants finance private,0.12294,1.220636104,0.00689,0.044737400000000004,9.9287140393688,6.493091436865022,0.12983,8.21090273811691,Retail Bank
pavana sahakari bank ltd pune,33.21632,520.64440161,13.63062,431.06780591,15.674355305163244,31.624959533021975,46.846940000000004,23.64965741909261,Universal Bank
paypoint india network private,113.74838,3738.31581963,265.91738,6783.30095045,32.8647829501396,25.509054543369825,379.66576,29.186918746754714,Universal Bank
paytm,1040.94957,7784.710679,128319.5301,420733.18863,7.478470526674986,3.278793090203188,129360.47967,5.378631808439087,Universal Bank
paytm payments bank,0.0,0.0,0.0001,0.469207,,4692.07,0.0001,,Niche / Regional Bank
payu payments private,0.31084,17.810313067,0.06921,2.304963102,57.297365419508424,33.30390264412657,0.38005,45.300634031817495,Universal Bank
peoples coop bank ltd dholka,0.00807,11.78376143,0.02106,16.45070111,1460.1934857496901,781.1349055080723,0.02913,1120.6641956288813,Corporate Bank
peoples cooperative bank ltd dholka,0.49738,10.86333269,0.31297,15.508259955,21.841112811130323,49.5519057896923,0.81035,35.69650930041131,Universal Bank
peoples urban coop bank,0.00419,5.861842262,0.0197,7.2646656,1399.0076997613364,368.76475126903557,0.023889999999999998,883.886225515186,Niche / Regional Bank
peoples urban cooperative bank,9.35409,114.130647267,5.98003,156.809082598,12.201149151547613,26.222123065937797,15.334119999999999,19.211636108742706,Universal Bank
pilibhit district cooperative bank,0.00112,1.644233518,0.00182,2.35949374,1468.0656410714287,1296.4251318681318,0.00294,1382.2453864697802,Niche / Regional Bank
pimpalgaon merchants coop bank,0.0,0.0,0.04449,11.36436797,,255.43645695661945,0.04449,,Niche / Regional Bank
pimprichinchwad sahakari bank maryadit,0.01405,5.719803745,0.03691,13.50840714,407.1034693950178,365.98231211053917,0.05096,386.5428907527785,Retail Bank
pine labs private,1.4317,36.013199361,0.02537,0.25426516,25.1541519599078,10.022276704769412,1.4570699999999999,17.588214332338605,Universal Bank
pithoragarh zila sahkari bank,0.0027,4.123860301,0.01898,21.25011028,1527.355667037037,1119.6053888303477,0.02168,1323.4805279336924,Niche / Regional Bank
pochampally cooperative urban bank,98.09026,1837.94585181,56.80703,1763.36486793,18.737292079866034,31.04131421639188,154.89729,24.889303148128956,Universal Bank
pondy state coop,0.01037,9.968016365,0.01438,16.1599394,961.2359079074253,1123.7788178025035,0.02475,1042.5073628549644,Niche / Regional Bank
ponnampet town cooperative bank niyamitha,0.0,0.0,0.00011,0.0474432,,431.30181818181813,0.00011,,Niche / Regional Bank
pooranwadi nagarik sahakari,0.0,0.0,0.07073,34.30153937,,484.9645040294076,0.07073,,Niche / Regional Bank
poornawdi nagrik sahakari bank,51.43899,734.83845862,28.63047,799.02052741,14.285631553418915,27.908047873821143,80.06945999999999,21.096839713620028,Universal Bank
porbandar commercial coop bank,0.00525,3.530430446,0.00721,6.35532685,672.4629420952381,881.4600346740638,0.01246,776.9614883846509,Niche / Regional Bank
porbandar vibhagiya nagarik sahakari bank,0.0,0.0,0.00194,1.982903036,,1022.1149670103092,0.00194,,Niche / Regional Bank
pragati mahila nagrik sahkari,0.00195,2.043546899,0.00656,4.589015122,1047.9727687179486,699.5449881097561,0.00851,873.7588784138524,Niche / Regional Bank
pragati sahakari bank,0.03004,21.09747251,0.04675,25.72445001,702.3126667776298,550.2556151871659,0.07679,626.2841409823978,Universal Bank
prathama up gramin,1738.30731,19488.55651827,944.52831,18412.1473659,11.211226234945766,19.493483859578543,2682.83562,15.352355047262154,Universal Bank
prathama up gramin erstwhile sarva up gramin,1088.42091,12217.239109,617.58075,12018.883736,11.22473759623012,19.46123439890249,1706.00166,15.342985997566306,Universal Bank
prathamik shikshak sahakari bank ltdsatara,0.70186,13.4123982,0.17696,15.605410299999999,19.109791411392585,88.1860889466546,0.87882,53.64794017902359,Universal Bank
pravara sahakari bank,0.0,0.0,0.02484,13.55877916,,545.8445716586151,0.02484,,Niche / Regional Bank
prerana co operative bank,29.89066,439.11504127,12.55369,368.22324248,14.690710786245603,29.331873136902377,42.44435,22.01129196157399,Universal Bank
prerana coop bank ltdthergaon,0.02693,27.72830599,0.08364,37.87480088,1029.6437426661716,452.8311917742707,0.11057,741.2374672202211,Universal Bank
prime cooperative bank,74.68905,1832.80029608,30.7528,1330.978719,24.53907629137069,43.27991984469707,105.44184999999999,33.909498068033884,Universal Bank
