entity name,remitter_value,beneficiary_value,remitter_share_%,beneficiary_share_%,net_flow_value,flow_type
the maharashtra mantralaya and allied offices co operative bank,40.076392725,51.627060821,9.577394424155221e-05,0.00012337752528059252,11.550668096000003,Net Receiver
navsarjan industrial co operative bank,39.95776436,30.562866905,9.549044800742411e-05,7.30386511309048e-05,-9.394897454999999,Net Sender
sree mahayogi lakshmamma coop,39.50978633,9.512990377,9.44198770316113e-05,2.273399244635939e-05,-29.996795952999996,Net Sender
the punjab state cooperative bank,39.225155097,34.340764527,9.37396697079182e-05,8.206701052137777e-05,-4.884390570000001,Net Sender
shri mahavir urban cooperative bank,39.0611865,39.3972185,9.334782008776395e-05,9.415084345633734e-05,0.336032000000003,Net Receiver
rajlaxmi urban co operative bank,38.913858433,49.109208175999996,9.299573774914391e-05,0.00011736040124871397,10.195349742999994,Net Receiver
business coop bank,38.84517774,56.4882619,9.283160568997905e-05,0.0001349947459683603,17.64308416,Net Receiver
shree mahalaxmi urban co operative credit bank,38.708725571,39.679724471,9.250551440439055e-05,9.482597171319895e-05,0.9709988999999979,Net Receiver
the sangamner merchants co op,38.38819783,23.78670618,9.173952216040162e-05,5.684509046990391e-05,-14.601491650000003,Net Sender
raigad district central co op bank,38.37792965,37.86451077,9.171498342245855e-05,9.048800300602615e-05,-0.5134188799999961,Net Sender
balasinor nagrik sahakari bank,38.281661719,37.295939572,9.148492380808382e-05,8.91292406391682e-05,-0.985722146999997,Net Sender
the commercial cooperative bank,38.271021467,79.675412612,9.145949589822286e-05,0.00019040702835789022,41.404391145000005,Net Receiver
the himachal pradesh state coop,38.12081277,65.76077141,9.110052947452825e-05,0.00015715404108010552,27.639958640000003,Net Receiver
chennai central coop bank,37.78955691,40.18443654,9.030889933747908e-05,9.603212455363218e-05,2.3948796299999984,Net Receiver
tirupati urban coop bank,37.05431722,41.52259659,8.855183488416292e-05,9.923003806590398e-05,4.468279369999998,Net Receiver
the bhandara dist central co operative bank,37.01257171,46.2812656,8.84520721092418e-05,0.00011060222925298062,9.268693889999994,Net Receiver
icici bank pockets ipp,36.859607369,7.1677274539999996,8.808652029008465e-05,1.712932057523922e-05,-29.691879915,Net Sender
the muvattupuzha urban,36.761923976,48.462159414,8.78530780264881e-05,0.00011581409445297714,11.700235438,Net Receiver
tamlukghatal central cooperative bank,36.562331925,25.18931305,8.737609602626916e-05,6.0197017963164715e-05,-11.373018875000003,Net Sender
the ambika mahila sahakari bank ltd ahmednagar,36.450376602,39.563731382,8.710854692482873e-05,9.454877328193264e-05,3.1133547800000017,Net Receiver
jp morgan chase,36.09177742,110.6390261,8.625157213925853e-05,0.0002644033772714873,74.54724868,Net Receiver
pine labs private,36.013199361,0.25426516,8.606378750771955e-05,6.076388178409236e-07,-35.758934200999995,Net Sender
the pandharpur urban coop bk,35.92779388,31.52983332,8.585968680855373e-05,7.534949202354803e-05,-4.397960560000001,Net Sender
the davangere urban co op bank,35.312400083,39.585898491,8.438902821897191e-05,9.460174788493257e-05,4.273498408000002,Net Receiver
godavari urban cooperative bank ltd nashik,34.920027165,35.602949487000004,8.34513414808393e-05,8.508335997716243e-05,0.6829223220000031,Net Receiver
sindhudurg district central coop bank,34.81806125,31.79724163,8.320766491232277e-05,7.598854013131568e-05,-3.020819620000001,Net Sender
deccan merchants coopbank ltddmc,34.79180842,44.36272665,8.31449263047376e-05,0.00010601733551622266,9.570918229999997,Net Receiver
shri rukmini sahakari bank,34.45044305,43.934720209999995,8.232913661686026e-05,0.00010499449256270946,9.484277159999998,Net Receiver
samruddhi cooperative bank ltd nagpur,33.954465352,33.912557103,8.1143856775951e-05,8.104368725951182e-05,-0.04190824900000223,Net Sender
nilkanth urban coop bank,33.73849343,35.87186015,8.062773041304943e-05,8.57259983841315e-05,2.133366720000005,Net Receiver
haveli sahakari bank maryadit moshi,33.471802824,49.603958189,7.999039732261746e-05,0.00011854274692684816,16.132155364999996,Net Receiver
kankaria maninagar sahakari,33.46292316,34.75004703,7.996917683876166e-05,8.304510730933682e-05,1.287123869999995,Net Receiver
the idar nagrik sahakari,33.408861156,30.912183441,7.983998029674224e-05,7.387344220879893e-05,-2.4966777150000006,Net Sender
the yavatmal district central co op bank ltdyavat,33.3025647,50.79647523,7.958595466824129e-05,0.00012139260510265329,17.49391053,Net Receiver
smart payment solutions pvt,33.162542475,0.500344932,7.925133171797356e-05,1.195716326189468e-06,-32.662197543000005,Net Sender
the kanara district central cooperative bank,33.072311279,38.1658962,7.903569859964746e-05,9.120824909243326e-05,5.0935849210000015,Net Receiver
shirpur peoples coop,32.87670989,25.93768903,7.85682534218291e-05,6.198547492591864e-05,-6.939020859999999,Net Sender
vardhaman mahila coop bank,32.52440282,42.03710901,7.772631542831711e-05,0.00010045961162861023,9.512706190000003,Net Receiver
the wardha nagari sahakari adhikosh,32.39137584,20.70955883,7.740840960648915e-05,4.9491372885959914e-05,-11.681817010000003,Net Sender
the nanded merchant coop bank ltd nanded,32.21097091,40.57730853,7.697728069163692e-05,9.697100375975861e-05,8.366337620000003,Net Receiver
janatha seva coop bank,32.07107574,25.96557144,7.664296137544544e-05,6.20521078639545e-05,-6.105504299999996,Net Sender
the chikhli urban coop,32.06597627,30.45480798,7.663077474081511e-05,7.27804136380286e-05,-1.611168290000002,Net Sender
sri seetharaghava souharda sahakara bank niyamitha,32.059859137000004,27.911333162000002,7.661615611086806e-05,6.670205814639272e-05,-4.148525975000002,Net Sender
the vita merchants coop bank,31.944549811999998,42.889580261,7.634059166726002e-05,0.0001024968338072249,10.945030449,Net Receiver
kurla nagrik sahakari bank,31.85920506,51.92221532,7.613663609732026e-05,0.00012408288078762615,20.06301026,Net Receiver
nasik road deolali vyapari sahkari,31.8497468,38.39084502,7.61140328936817e-05,9.174582818922934e-05,6.541098220000002,Net Receiver
ahmednagar shahar sahakari bank,31.78758022,39.78165855,7.596546816113545e-05,9.506957214694012e-05,7.994078330000004,Net Receiver
kangra coop bank,31.50289977,43.3820411,7.528514321941604e-05,0.00010367370885390024,11.879141330000003,Net Receiver
the united coop bank,31.15006371,22.42277651,7.444194105377381e-05,5.3585593131389404e-05,-8.727287200000003,Net Sender
shree balaji urban cooprative bank,30.785999085,51.436431807,7.357190503695134e-05,0.00012292196310796478,20.650432721999998,Net Receiver
the bapuji co operative bank,30.74892681,28.20278305,7.348331028684194e-05,6.73985604332345e-05,-2.5461437599999996,Net Sender
sardar vallabhai co ban,30.71437335,32.18536389,7.340073496190936e-05,7.691606850855834e-05,1.470990539999999,Net Receiver
the union coop bank,30.36449586,35.9877266,7.256460314114969e-05,8.60028941755385e-05,5.62323074,Net Receiver
the chitnavispura sahakari bank,30.311111366,29.128451501,7.24370257020622e-05,6.961070811118722e-05,-1.182659864999998,Net Sender
ambarnath jai hind coop bank,30.19265616,74.93973236,7.215394328063737e-05,0.00017908977533746898,44.747076199999995,Net Receiver
the kalol nagarik sahakari bank,29.934525906999998,37.737331762000004,7.153706758956604e-05,9.018407264421291e-05,7.802805855000006,Net Receiver
the makarpura industrial estate coop bank,29.931426247,27.268499438,7.152966006998103e-05,6.5165824381139e-05,-2.662926809000002,Net Sender
shri anand nagari sahakari,29.761738888,22.565053277,7.112414384074154e-05,5.392560387649546e-05,-7.1966856109999995,Net Sender
ratnagiri dist central coop bank,29.46333983,34.23833387,7.041103438154624e-05,8.182222337346434e-05,4.774994039999999,Net Receiver
daivadnya sahakara bank niyamit,28.881336177,35.805457835,6.902017104229091e-05,8.556731119242776e-05,6.924121657999997,Net Receiver
valsad district central coop bank,28.59135231,20.47767112,6.832717207655109e-05,4.893721134068081e-05,-8.113681190000001,Net Sender
jamnagar peoples co op bank,28.53286684,26.27796897,6.818740440381774e-05,6.279867049103885e-05,-2.2548978700000006,Net Sender
odisha gramya,28.26444029,51.8111256,6.75459227812311e-05,0.00012381740034927164,23.546685309999997,Net Receiver
the panchsheel mercantile coop bank,28.041402639,22.143371019,6.70129108483154e-05,5.2917874352106e-05,-5.898031620000001,Net Sender
lonavala sahakari bank ltd lonavala,28.02013431,43.50750809,6.69620841242204e-05,0.00010397354786244415,15.487373780000002,Net Receiver
moti urban cooperative bank ltd taloda,28.001784261,32.564239654,6.691823146058834e-05,7.782149975735994e-05,4.562455392999997,Net Receiver
the lunawada peoples cooperative bank,27.953662451,40.309139446,6.68032307024271e-05,9.633013756643807e-05,12.355476995000004,Net Receiver
mahesh urban,27.91806258,19.3505583,6.671815468065147e-05,4.6243655127481375e-05,-8.567504280000001,Net Sender
the kottakkal coop urban bank,27.80469969,19.3919382,6.644724179733829e-05,4.634254415151587e-05,-8.412761490000001,Net Sender
the raipur urban mercantile co op bank,27.743865761000002,25.895994476,6.63018618135653e-05,6.188583394678109e-05,-1.8478712850000036,Net Sender
prerana coop bank ltdthergaon,27.72830599,37.87480088,6.626467731319395e-05,9.051259414653417e-05,10.146494890000003,Net Receiver
shree mahesh coop bank,27.53003254,24.13133955,6.579084648527529e-05,5.766868979249822e-05,-3.3986929900000007,Net Sender
transcorp international,27.485297446,239.055334797,6.568393924869348e-05,0.0005712906205262855,211.570037351,Net Receiver
the raichur district central cooperative bank,27.30291664,28.512541660000004,6.524808841589941e-05,6.813881661145588e-05,1.2096250200000043,Net Receiver
mufg bank,27.15973746,30.05400922,6.490592102334073e-05,7.182259116357514e-05,2.8942717600000023,Net Receiver
the vaish co operative new bank,27.138681941,27.395089765999998,6.485560286929627e-05,6.546834792489158e-05,0.2564078249999966,Net Receiver
gondia district central co op bank ltd gondia,27.12397166,23.53085369,6.482044846700414e-05,5.623365827618434e-05,-3.593117969999998,Net Sender
chaitanya mahila sahakari bank ltd vijayapur,27.117921308,25.3118749,6.480598942925925e-05,6.048991431454214e-05,-1.8060464080000003,Net Sender
the umreth urban co operative bank,26.876734663,30.367731703,6.422960531084465e-05,7.257232014217463e-05,3.49099704,Net Receiver
the mudalagi cooperative bank ltd mudalagi,26.714285906,24.2031669,6.384138778084419e-05,5.784034164618766e-05,-2.5111190060000013,Net Sender
sardargunj mer co op bank ltd patan,26.510858923999997,18.406760556,6.335524112176274e-05,4.398818235470711e-05,-8.104098367999999,Net Sender
the malad sahakari bank,26.45072246,33.5684044,6.321152792907244e-05,8.022123662723615e-05,7.117681939999997,Net Receiver
sree charan souhardha coop bank,26.42863393,34.78827366,6.315874110129795e-05,8.313646069909436e-05,8.359639730000001,Net Receiver
yeshwant nagari sahakari bank,26.181992199,20.405943837,6.256932050262967e-05,4.8765798625509526e-05,-5.776048362000001,Net Sender
ilkal cooperative bank,25.87367428,30.963435463,6.183250710264128e-05,7.399592347229581e-05,5.089761183,Net Receiver
sri ganapathi urban co op bank,25.562816457,23.994432636,6.108962387930965e-05,5.734151183631574e-05,-1.5683838210000012,Net Sender
bhopal coop central,25.54967435,45.1115634,6.105821707501787e-05,0.00010780689361976243,19.56188905,Net Receiver
abhinandan urban coop bank,25.44151724,21.75714562,6.0799744884330756e-05,5.199487906298145e-05,-3.6843716200000003,Net Sender
the ajara urban coop bank ltd ajara,25.38868123,21.14046455,6.067347820383361e-05,5.052114449250519e-05,-4.248216679999999,Net Sender
the mysore silk cloth merchants cooperative bank l,25.14054359,6.1157849,6.008048270494568e-05,1.4615405062987675e-05,-19.02475869,Net Sender
the nadiad peoples coop bank,25.128903575,25.515978601,6.005266557691145e-05,6.097767807892337e-05,0.38707502600000154,Net Receiver
m s,25.121212613,24.971463937,6.003428583473241e-05,5.9676405632749424e-05,-0.14974867600000152,Net Sender
mogaveera coopbank ltdmgc,24.89240559,55.18857828,5.9487486345735286e-05,0.00013188878281389583,30.296172690000002,Net Receiver
indore premier coop,24.67835723,34.58240826,5.89759568815865e-05,8.264448685458359e-05,9.904051030000002,Net Receiver
the naroda nagarik sahakari,24.66812608,28.43828932,5.89515066373654e-05,6.79613695554002e-05,3.7701632399999987,Net Receiver
shri d t patil cooperative bank ltd chikodi,24.606784022,24.260525261999998,5.880491233475769e-05,5.797741574347638e-05,-0.34625876000000133,Net Sender
vyapari sahakari bank maryadit solapur,24.250351221,26.758123086,5.795311473303543e-05,6.394613512767131e-05,2.5077718650000023,Net Receiver
the muncipal coopbank,24.23401104,75.09733243,5.791406522090171e-05,0.0001794664054673163,50.863321389999996,Net Receiver
the salem dist central coop bank,24.19579312,40.22582857,5.782273262606902e-05,9.613104256574691e-05,16.030035449999996,Net Receiver
sri gokarnanath cooperative bank,24.134810329,35.868068786,5.767699689418802e-05,8.571693784300599e-05,11.733258457000002,Net Receiver
shriram urban cooperative bank,23.95053527,22.557064253,5.723661920483662e-05,5.3906511834553644e-05,-1.3934710169999995,Net Sender
veraval peoples cooperative bank,23.68208675,16.08619058,5.659508507868337e-05,3.844252129389257e-05,-7.59589617,Net Sender
vyavsayik sahkari bank,23.526962933,28.66723717,5.622437257714062e-05,6.850850547021142e-05,5.140274237,Net Receiver
district cooperative bank,23.46460599,26.85820058,5.6075352918037656e-05,6.418529872423579e-05,3.3935945899999993,Net Receiver
nainital district cooperative bank,23.22244428,16.50092092,5.549663860434867e-05,3.943363723569271e-05,-6.721523360000003,Net Sender
ebix payment services private,23.182926146,3.280517571,5.540219877818425e-05,7.839728489537529e-06,-19.902408575,Net Sender
marketyard commercial coop bank,23.13645135,10.17796038,5.529113402863744e-05,2.432312713757149e-05,-12.958490970000001,Net Sender
janaseva sahakari bank borivali,23.06329469,41.7815356,5.51163053726799e-05,9.984884637581673e-05,18.71824091,Net Receiver
mahila nagrik sahakari bank maryaditmahasamund,22.920571222,23.762162428,5.477522703361906e-05,5.67864362034261e-05,0.8415912060000004,Net Receiver
the godhra city cooperative bank ltd godhra,22.633457079,24.135743718,5.408908608996348e-05,5.7679214802834246e-05,1.5022866390000011,Net Receiver
